car_prices_in_rupee,kms_driven,transmission,ownership,manufacture,Seats,fuel_type_Cng,fuel_type_Diesel,fuel_type_Electric,fuel_type_Lpg,fuel_type_Petrol
3,25000,0,2,2019,5,0,0,0,0,1
1.9,120000,0,2,2008,5,0,0,0,0,1
10.99,25000,0,1,2021,5,0,1,0,0,0
2.5,40000,0,1,2017,5,0,0,0,0,1
6,120000,1,3,2016,5,0,1,0,0,0
5.5,100000,0,1,2018,5,0,1,0,0,0
6.3,90000,0,1,2019,5,0,1,0,0,0
2.25,50000,0,2,2015,5,0,1,0,0,0
5.8,90000,0,1,2019,5,0,1,0,0,0
6.5,90000,0,2,2022,5,0,1,0,0,0
9.1,40000,0,2,2018,7,0,1,0,0,0
3.9,35000,0,1,2019,7,0,0,0,0,1
1.1,70000,0,4,2008,5,0,0,0,0,1
2.7,90000,0,2,2014,5,0,0,0,0,1
2,90000,0,3,2008,5,0,0,0,0,1
4.2,50000,0,1,2019,5,0,0,0,0,1
3,90000,0,3,2015,5,0,0,0,0,1
3.4,25000,0,1,2014,5,0,1,0,0,0
7.5,110000,0,1,2019,5,0,1,0,0,0
5.55,80000,0,1,2017,5,0,1,0,0,0
8.1,126000,0,1,2017,5,0,1,0,0,0
3.2,82000,0,2,2013,7,0,1,0,0,0
2.2,50000,0,2,2018,5,0,0,0,1,0
5.9,80000,1,1,2019,5,0,0,0,0,1
2,45500,0,2,2010,7,0,1,0,0,0
8.5,40000,0,1,2012,5,0,1,0,0,0
2.3,142000,0,1,2011,5,0,1,0,0,0
4.4,34000,0,1,2016,5,0,0,0,0,1
6.75,181000,1,1,2014,5,0,1,0,0,0
4.8,70000,0,1,2019,5,0,1,0,0,0
4.8,70000,0,1,2019,5,0,1,0,0,0
4.5,120000,0,1,2012,5,0,1,0,0,0
1.1,40000,0,4,2007,5,0,0,0,0,1
7.5,80000,1,1,2015,5,0,1,0,0,0
13,30000,0,1,2020,5,0,1,0,0,0
1,100000,0,2,2011,5,0,0,0,0,1
17.5,40000,1,1,2021,5,0,0,0,0,1
5.34,95700,0,2,2018,5,0,1,0,0,0
1.2,38332,0,1,2007,5,0,0,0,0,1
2.5,35000,0,1,2015,5,0,0,0,0,1
3.6,50000,0,3,2018,8,0,0,0,0,1
3.5,35000,0,1,2016,5,0,0,0,0,1
4.25,40000,0,1,2018,5,0,0,0,0,1
3.05,50000,0,1,2013,5,0,0,0,0,1
6.1,40000,0,1,2019,5,1,0,0,0,0
9,50000,0,1,2021,5,0,1,0,0,0
5,60000,0,2,2014,5,0,1,0,0,0
16.5,31000,1,1,2020,5,0,0,0,0,1
1.7,80000,0,2,2011,5,0,0,0,0,1
7.6,70000,0,1,2018,7,0,1,0,0,0
4.1,120000,0,3,2011,5,0,1,0,0,0
7.1,50000,0,1,2019,5,0,1,0,0,0
2.4,50000,0,1,2013,5,0,0,0,0,1
1.4,85000,0,2,2008,5,0,0,0,0,1
4.25,80000,0,1,2016,7,0,1,0,0,0
4.75,73000,0,2,2015,5,0,1,0,0,0
1.8,60000,0,2,2013,5,0,0,0,0,1
2.99,120000,0,1,2013,5,0,1,0,0,0
7.5,100000,0,1,2015,7,0,1,0,0,0
6,100000,0,2,2014,5,0,1,0,0,0
2.78,120000,0,1,2012,5,0,1,0,0,0
3,80000,0,3,2012,5,0,1,0,0,0
2.9,80000,0,3,2012,5,0,1,0,0,0
6.65,60000,0,1,2017,5,0,1,0,0,0
2.65,80000,0,1,2013,5,0,1,0,0,0
1.9,80500,0,2,2011,5,0,0,0,0,1
3,25000,0,1,2012,5,0,0,0,0,1
13.5,90000,0,1,2017,5,0,1,0,0,0
1.8,60000,0,4,2014,5,0,1,0,0,0
7,50000,0,1,2019,5,0,0,0,0,1
7.3,100000,0,2,2015,5,0,1,0,0,0
7.3,100000,0,2,2015,5,0,1,0,0,0
2.5,80000,0,1,2012,8,0,0,0,1,0
1.2,10000,0,2,2008,5,0,0,0,0,1
1.85,60000,0,2,2012,5,0,0,0,1,0
1.8,70000,0,2,2013,5,0,0,0,0,1
1.5,110000,0,3,2012,5,0,0,0,0,1
2.15,72000,0,1,2011,5,0,1,0,0,0
3.65,63000,0,2,2014,5,0,1,0,0,0
3.85,50000,0,2,2019,5,0,0,0,0,1
2.4,100000,0,2,2015,5,0,1,0,0,0
1.75,80000,0,4,2009,5,0,0,0,0,1
2.3,70000,0,1,2018,5,0,0,0,0,1
3.1,35000,0,2,2020,5,0,0,0,0,1
14.37,50000,1,1,2018,5,0,0,0,0,1
1.95,100000,0,1,2010,4,0,0,0,0,1
1.95,90000,0,1,2010,5,0,0,0,0,1
1.2,70000,0,1,2012,5,0,0,0,0,1
6.5,110000,0,2,2017,5,0,1,0,0,0
1.3,90000,0,3,2006,5,0,0,0,0,1
4.71,80769,0,2,2015,5,0,0,0,0,1
2.9,47700,0,2,2013,5,0,1,0,0,0
2.1,40000,0,2,2016,5,0,0,0,0,1
6.5,20000,0,1,2021,5,0,0,0,0,1
3.4,110000,0,3,2013,5,0,1,0,0,0
2.2,50000,0,1,2014,5,1,0,0,0,0
6,15000,0,1,2019,5,0,0,0,0,1
1.8,120000,0,3,2012,5,0,1,0,0,0
1.5,110000,0,2,2009,5,0,0,0,0,1
6.25,40000,0,1,2018,5,0,1,0,0,0
2,60000,0,3,2019,4,0,0,0,0,1
3.5,100000,0,3,2015,5,0,1,0,0,0
21.75,99125,1,1,2017,5,0,0,0,0,1
8.75,51000,0,1,2018,5,0,0,0,0,1
19.75,60100,1,2,2015,5,0,1,0,0,0
7.95,30000,0,1,2018,5,0,0,0,0,1
29.75,71000,1,2,2018,5,0,1,0,0,0
16,56000,1,2,2015,5,0,1,0,0,0
4.28,60694,0,2,2018,5,0,1,0,0,0
3.75,38536,0,3,2015,5,0,0,0,0,1
3.4,4956,1,1,2018,5,0,0,0,0,1
1.51,112753,0,2,2012,5,0,0,0,0,1
2.45,135966,0,2,2012,5,0,1,0,0,0
6.08,60730,0,1,2017,5,0,1,0,0,0
3.77,35128,0,1,2015,7,0,0,0,0,1
2.75,93688,0,1,2014,5,0,0,0,0,1
4,17804,0,1,2014,5,0,1,0,0,0
3.5,118424,0,1,2014,7,0,0,0,0,1
3.75,9256,0,1,2017,5,0,0,0,0,1
2.5,90098,0,1,2013,5,0,0,0,0,1
1.33,54363,0,3,2010,5,0,0,0,0,1
5.11,53139,0,3,2018,5,0,1,0,0,0
9.12,73873,1,1,2012,5,0,1,0,0,0
7.6,34346,0,1,2019,5,0,1,0,0,0
10.55,99934,0,1,2012,5,0,1,0,0,0
12.38,12748,0,2,2021,5,0,0,0,0,1
4.66,9006,0,1,2019,5,0,0,0,0,1
9.17,28600,0,3,2020,5,0,1,0,0,0
5.88,8876,0,1,2021,5,1,0,0,0,0
1.68,60613,0,1,2013,5,1,0,0,0,0
5.22,56939,0,1,2017,5,0,1,0,0,0
3.12,80628,0,2,2015,5,0,0,0,0,1
5.87,9535,0,1,2021,5,0,0,0,0,1
2.1,68616,0,2,2012,5,1,0,0,0,0
6.5,33000,0,1,2018,7,0,0,0,0,1
1.88,4972,0,1,2015,5,0,0,0,0,1
4.33,34088,0,2,2019,5,1,0,0,0,0
2.52,54890,0,2,2013,5,0,0,0,0,1
5.47,25166,0,1,2021,5,0,0,0,0,1
5.92,32714,0,1,2020,5,0,0,0,0,1
4.5,75000,0,1,2014,5,0,1,0,0,0
3.78,37083,0,1,2014,5,0,0,0,0,1
13.31,7322,0,2,2019,5,0,0,0,0,1
5.83,276459,0,3,2014,7,0,1,0,0,0
8.14,64179,0,1,2018,7,0,1,0,0,0
2.76,41347,0,1,2015,5,0,0,0,0,1
4.52,15845,0,1,2019,5,0,0,0,0,1
5.35,20185,0,1,2017,5,0,0,0,0,1
5.97,38207,0,1,2019,5,0,1,0,0,0
5.5,70000,0,1,2014,5,0,1,0,0,0
3.13,89414,0,2,2013,5,0,1,0,0,0
2.76,69420,0,2,2015,5,0,0,0,0,1
7.24,68143,0,1,2017,5,0,1,0,0,0
5,56184,0,2,2014,5,0,1,0,0,0
2.95,40479,0,1,2017,7,0,0,0,0,1
1.11,45912,0,1,2010,5,0,0,0,1,0
1.59,82441,0,3,2010,5,0,0,0,0,1
2.74,78801,0,2,2013,5,0,0,0,0,1
1.72,83083,0,3,2010,5,0,0,0,0,1
13.26,35157,0,1,2019,5,0,1,0,0,0
6.25,75000,0,1,2016,5,0,1,0,0,0
3.4,75000,0,1,2011,6,0,0,0,0,1
2.6,72000,0,1,2015,7,0,0,0,0,1
2.35,73000,0,1,2016,5,0,0,0,0,1
20.8,103988,1,1,2016,8,0,1,0,0,0
11.94,151374,1,1,2011,5,0,0,0,0,1
3.06,79977,0,2,2016,7,0,1,0,0,0
4.08,51490,0,1,2015,7,0,1,0,0,0
2.78,19967,0,1,2014,5,0,0,0,0,1
4.33,88581,0,1,2015,5,0,0,0,0,1
3.64,111810,0,1,2014,5,0,1,0,0,0
3.84,35893,0,1,2018,5,0,1,0,0,0
7.23,65370,0,1,2017,7,0,1,0,0,0
2.02,48816,0,1,2015,5,0,0,0,0,1
2.13,73200,0,1,2018,5,0,0,0,0,1
1.3,152903,0,1,2014,5,0,1,0,0,0
2.31,153332,0,5,2011,5,0,1,0,0,0
2.07,55198,0,1,2009,5,0,1,0,0,0
6.22,10239,0,1,2019,7,0,0,0,0,1
5.23,3261,0,1,2020,5,0,0,0,0,1
6.57,94088,0,1,2017,5,0,1,0,0,0
12.36,27371,1,1,2019,5,0,1,0,0,0
17.94,72558,0,1,2021,5,0,1,0,0,0
2,133295,0,2,2011,5,0,1,0,0,0
7.17,17221,0,1,2019,5,0,0,0,0,1
5.14,28654,0,1,2017,7,0,1,0,0,0
3.5,119202,0,2,2014,5,0,1,0,0,0
1.52,55077,0,2,2009,5,0,0,0,0,1
6.14,74022,0,2,2017,5,0,1,0,0,0
1.53,22065,0,1,2014,5,0,0,0,0,1
4.5,104656,1,1,2015,5,0,1,0,0,0
4.38,163925,0,1,2015,5,0,1,0,0,0
5.36,23947,0,1,2018,5,0,0,0,0,1
4.33,44230,0,1,2017,7,0,0,0,0,1
3.15,66131,0,2,2011,5,0,0,0,0,1
9.76,124551,1,1,2017,5,0,1,0,0,0
1.79,100271,0,1,2009,5,0,1,0,0,0
3.79,72403,0,2,2013,5,0,1,0,0,0
1.71,81422,0,1,2011,5,0,0,0,0,1
2,58889,0,1,2014,5,0,1,0,0,0
3,20410,0,1,2015,5,0,0,0,0,1
4.1,60000,0,1,2013,5,0,1,0,0,0
15.5,30000,0,1,2019,5,0,1,0,0,0
1.7,80000,0,1,2008,5,0,0,0,0,1
1.65,80000,0,3,2015,5,0,0,0,0,1
3.1,60000,0,1,2014,5,0,0,0,0,1
2.3,90000,0,1,2012,7,0,0,0,0,1
4.2,130000,0,1,2014,5,0,1,0,0,0
2,100000,0,1,2015,5,0,0,0,0,1
3.7,138000,0,1,2015,7,0,0,0,0,1
1,25000,0,1,2007,5,0,0,0,0,1
2.5,70000,0,2,2011,5,0,0,0,0,1
8,10000,0,1,2021,5,0,0,0,0,1
3.1,50000,0,3,2013,5,0,0,0,0,1
1.45,30000,0,2,2010,5,0,0,0,0,1
3.1,100000,0,2,2012,5,0,1,0,0,0
8.25,76000,1,2,2015,5,0,1,0,0,0
3.97,70000,0,1,2014,5,0,0,0,0,1
14,55000,0,1,2018,5,0,1,0,0,0
20,20000,1,1,2022,5,0,1,0,0,0
9.5,60000,0,1,2019,5,0,1,0,0,0
11,70000,0,1,2020,5,0,0,0,0,1
2.8,120000,0,1,2012,5,0,1,0,0,0
2.3,43727,0,1,2012,5,0,0,0,0,1
4.5,25000,0,1,2014,5,0,0,0,0,1
5.64,20000,0,1,2019,5,0,0,0,0,1
6,85000,0,1,2015,5,0,0,0,0,1
3.5,35000,0,1,2019,5,0,0,0,0,1
2.75,60000,0,2,2010,5,0,0,0,0,1
3.5,70000,0,1,2013,5,0,0,0,0,1
4.02,25000,0,1,2019,7,0,0,0,0,1
2.99,93000,0,2,2015,5,0,1,0,0,0
3.75,50000,0,1,2014,5,0,0,0,0,1
6,70000,0,1,2019,5,0,0,0,0,1
5.25,80000,0,1,2015,5,0,0,0,0,1
2.3,87000,0,5,2012,5,0,1,0,0,0
2.5,60000,0,1,2015,5,0,0,0,0,1
1.8,120000,0,3,2011,5,0,1,0,0,0
4.7,30000,1,1,2019,5,0,0,0,0,1
10,70000,0,1,2014,5,0,1,0,0,0
6,56000,0,1,2017,5,0,0,0,0,1
4,110000,1,1,2019,4,0,0,0,0,1
3.5,70000,0,1,2013,5,0,1,0,0,0
8,35000,1,1,2020,5,0,0,0,0,1
9,50000,1,1,2020,5,0,0,0,0,1
6.5,80000,0,1,2017,5,0,1,0,0,0
2.9,67000,0,2,2013,5,0,0,0,0,1
7.75,15000,0,1,2021,6,0,0,0,0,1
1.91,110000,0,2,2016,5,0,0,0,0,1
7.8,10000,0,1,2021,5,0,0,0,0,1
9,25000,0,1,2019,5,0,0,0,0,1
14,7700,0,1,2021,5,0,0,0,0,1
5.5,110000,0,1,2016,7,0,0,0,0,1
7.2,14000,0,1,2022,5,0,0,0,0,1
1.6,60000,0,1,2012,5,0,0,0,0,1
3.8,120000,0,1,2014,5,0,1,0,0,0
1.2,180977,0,1,2011,5,0,0,0,0,1
5,120000,0,1,2010,5,0,1,0,0,0
6.8,2000,0,1,2021,7,0,0,0,0,1
1,60000,0,3,2008,5,0,0,0,0,1
6,40000,0,1,2018,7,0,1,0,0,0
6.5,17000,0,1,2022,5,0,0,0,0,1
5.2,88000,0,1,2016,5,0,1,0,0,0
4.8,35000,1,1,2020,5,0,0,0,0,1
4.85,30000,0,1,2015,5,0,0,0,0,1
4.2,80000,0,2,2018,7,0,1,0,0,0
3.79,120000,0,1,2014,5,0,1,0,0,0
1,120000,0,3,2010,5,0,1,0,0,0
8.75,70000,0,1,2021,5,0,0,0,0,1
3.5,110000,0,1,2017,5,0,1,0,0,0
6.2,80000,0,2,2018,5,0,1,0,0,0
10,90000,0,1,2017,5,0,1,0,0,0
7.5,17000,0,1,2020,5,0,0,0,0,1
6.4,120000,0,1,2017,5,0,1,0,0,0
4.69,12000,0,1,2021,5,0,0,0,0,1
3.05,120000,0,1,2012,5,0,1,0,0,0
1.4,60000,0,2,2010,5,0,0,0,0,1
1.5,80000,0,2,2010,5,0,0,0,0,1
5.5,110000,1,1,2016,5,0,0,0,0,1
4.4,80000,0,1,2018,5,0,0,0,0,1
4.7,80000,0,1,2015,8,0,0,0,0,1
6.25,23000,0,1,2020,7,0,0,0,0,1
1.3,80000,0,3,2009,5,0,0,0,0,1
4.2,30000,0,1,2016,4,0,0,0,0,1
12,18100,0,1,2018,5,0,0,0,0,1
4.6,35000,0,1,2020,5,0,0,0,0,1
1,120000,0,3,2009,5,0,0,0,0,1
4,15000,0,1,2019,5,0,0,0,0,1
3.1,120000,0,2,2014,5,0,0,0,0,1
5.65,35000,0,2,2019,5,0,0,0,0,1
4,40000,1,2,2012,5,0,1,0,0,0
8.75,120000,0,2,2018,5,0,1,0,0,0
1.95,110000,0,2,2012,5,0,1,0,0,0
1.95,110000,0,2,2012,5,0,1,0,0,0
5.5,30000,0,1,2020,7,0,0,0,0,1
4.1,70000,0,3,2014,5,0,0,0,0,1
1.1,80000,0,2,2009,5,0,1,0,0,0
2.5,110000,0,2,2011,5,0,0,0,0,1
2.2,43500,0,1,2014,5,0,0,0,0,1
1.65,61367,0,2,2011,5,0,1,0,0,0
3.6,61560,0,2,2015,5,0,0,0,0,1
5.1,29258,0,2,2015,5,0,0,0,0,1
1.8,63538,0,3,2010,5,0,0,0,0,1
1.25,126700,0,1,2009,5,0,0,0,0,1
4.4,197770,0,1,2010,7,0,1,0,0,0
1.79,36049,0,1,2010,5,0,0,0,0,1
6.11,18740,0,1,2019,5,0,0,0,0,1
5.74,26981,0,1,2016,5,0,1,0,0,0
2.19,67910,0,1,2010,5,0,0,0,0,1
7.67,43016,0,1,2017,5,0,0,0,0,1
4.64,53106,0,1,2018,5,0,0,0,0,1
3.67,135298,0,2,2013,5,0,1,0,0,0
2.36,75525,0,2,2010,5,0,0,0,0,1
4.68,57392,0,1,2018,5,0,0,0,0,1
6.06,121645,0,2,2016,5,0,1,0,0,0
9.25,46595,0,2,2018,5,0,1,0,0,0
6.1,38848,0,1,2019,5,0,0,0,0,1
2.92,119970,0,1,2013,5,0,1,0,0,0
10.19,60478,0,1,2020,5,0,1,0,0,0
3.17,134163,0,1,2015,5,0,0,0,0,1
13.09,67301,1,2,2015,5,0,1,0,0,0
6.24,15546,1,1,2017,5,0,0,0,0,1
3.05,67713,0,1,2011,5,0,0,0,0,1
7.41,29833,0,1,2021,5,0,1,0,0,0
6.34,84414,0,1,2016,5,0,0,0,0,1
3.32,12179,0,1,2015,5,0,0,0,0,1
2.06,116623,0,2,2012,5,0,0,0,0,1
7.08,6233,0,1,2021,5,0,0,0,0,1
5.14,73891,0,1,2017,5,0,0,0,0,1
2.97,16428,0,1,2013,5,0,0,0,0,1
1.64,40831,0,1,2011,5,0,0,0,0,1
5.38,84261,0,1,2017,5,0,1,0,0,0
8.53,37938,0,1,2019,7,0,0,0,0,1
2.39,55025,0,1,2016,5,0,0,0,0,1
4.77,44888,0,1,2018,5,0,0,0,0,1
1.18,55308,0,1,2011,5,0,1,0,0,0
14.57,19669,0,1,2019,5,0,1,0,0,0
4.1,4757,0,1,2022,5,0,0,0,0,1
2.08,74337,0,1,2011,5,0,0,0,0,1
1.76,26693,0,2,2010,7,0,0,0,0,1
3.11,73549,0,1,2016,5,0,0,0,0,1
5.51,61894,0,1,2018,5,0,1,0,0,0
9.74,94165,0,1,2017,5,0,1,0,0,0
1.92,50448,0,1,2012,5,0,0,0,0,1
3.24,78828,0,1,2014,5,0,0,0,0,1
3.03,17725,0,1,2013,5,0,0,0,0,1
3.36,126639,0,2,2013,5,0,1,0,0,0
4.61,59026,0,1,2016,7,0,0,0,0,1
7.11,122966,0,1,2015,5,0,1,0,0,0
12.6,86024,1,3,2014,5,0,1,0,0,0
3.09,11231,0,1,2015,5,0,0,0,0,1
2.8,30639,0,1,2013,6,0,0,0,0,1
2.3,61258,0,1,2011,5,0,1,0,0,0
9.24,13392,0,1,2017,5,0,0,0,0,1
7.42,65885,0,1,2019,5,0,1,0,0,0
1.75,77989,0,1,2011,5,0,0,0,0,1
1.44,67110,0,1,2011,5,0,0,0,0,1
9.8,112912,0,1,2014,5,0,1,0,0,0
3.34,123040,0,1,2013,5,0,1,0,0,0
3.38,25842,0,1,2016,5,0,0,0,0,1
5.77,9453,0,1,2022,5,0,0,0,0,1
17.87,53449,0,1,2021,5,0,1,0,0,0
6.14,20688,1,1,2019,5,0,0,0,0,1
5.92,64535,0,1,2017,5,0,0,0,0,1
1.27,140277,0,1,2011,5,0,1,0,0,0
4.22,35430,0,1,2018,7,0,0,0,0,1
2.25,134059,0,2,2013,5,0,0,0,0,1
1.26,118858,0,1,2008,7,0,0,0,0,1
5.78,91449,0,1,2019,7,0,0,0,0,1
9.8,31901,0,1,2019,5,0,0,0,0,1
5.6,170290,1,1,2016,5,0,1,0,0,0
4.22,29371,0,1,2021,5,0,0,0,0,1
5.84,29723,0,1,2016,7,0,0,0,0,1
4.45,97679,0,2,2017,5,0,0,0,0,1
5.8,25175,1,1,2020,5,0,0,0,0,1
4.99,72875,0,1,2014,7,0,1,0,0,0
6.75,77493,0,1,2017,5,0,1,0,0,0
4.28,216228,0,1,2013,5,0,1,0,0,0
6.96,57407,0,1,2018,5,0,0,0,0,1
1.73,42989,0,1,2011,5,0,0,0,0,1
5.69,98193,0,1,2018,5,0,0,0,0,1
1.73,44557,0,2,2013,5,0,0,0,0,1
11.13,25331,1,1,2017,7,0,1,0,0,0
6.53,32459,1,1,2018,5,0,0,0,0,1
7.6,19272,0,1,2018,5,0,1,0,0,0
5.63,195346,0,1,2013,5,0,1,0,0,0
7.54,8635,0,1,2019,5,0,0,0,0,1
7.5,13499,1,1,2020,5,0,0,0,0,1
6.91,21094,0,1,2021,5,0,0,0,0,1
6.91,54206,1,1,2011,5,0,1,0,0,0
1.44,59807,0,2,2010,5,0,0,0,0,1
2.4,96874,0,1,2012,5,0,1,0,0,0
9.75,100746,0,1,2017,5,0,1,0,0,0
5.73,24117,0,1,2018,7,0,0,0,0,1
4.65,70611,0,1,2017,7,0,1,0,0,0
7.17,17771,0,1,2021,5,0,0,0,0,1
8.24,57231,0,1,2019,6,0,1,0,0,0
5.21,171931,0,1,2016,5,0,1,0,0,0
2.39,19311,0,1,2015,7,0,0,0,0,1
6.16,86226,0,1,2017,5,0,1,0,0,0
5.62,26404,0,1,2018,5,0,0,0,0,1
1.83,272610,0,1,2015,5,0,1,0,0,0
10.19,59215,1,1,2019,5,0,0,0,0,1
9.91,47839,0,1,2017,5,0,1,0,0,0
4.72,22718,0,1,2015,5,0,0,0,0,1
14.19,38807,0,1,2019,5,0,1,0,0,0
3.25,48995,0,1,2017,5,0,1,0,0,0
4.92,15536,0,1,2021,5,0,0,0,0,1
3.26,159581,0,1,2009,5,0,1,0,0,0
7.02,112955,0,1,2018,5,0,0,0,0,1
4.18,47654,0,2,2015,7,0,0,0,0,1
2.92,72616,0,2,2010,5,0,0,0,0,1
2.28,70524,0,2,2015,7,0,0,0,0,1
3.83,71962,0,1,2015,5,0,0,0,0,1
3.45,42078,0,3,2012,5,0,0,0,0,1
2.78,21285,0,2,2017,5,0,0,0,0,1
1.39,188395,0,1,2013,5,0,1,0,0,0
1.27,121908,0,1,2012,5,0,1,0,0,0
5.17,85181,0,1,2016,5,0,0,0,0,1
3.8,69264,0,1,2014,7,0,1,0,0,0
7.17,120838,0,3,2015,7,0,1,0,0,0
3.12,99065,0,1,2015,7,0,0,0,0,1
4,51482,0,1,2013,6,0,1,0,0,0
6.51,6546,0,1,2021,5,0,0,0,0,1
2.55,37331,0,2,2016,5,0,0,0,0,1
7.69,88650,0,2,2018,5,0,0,0,0,1
5.31,32291,0,1,2014,5,0,0,0,0,1
4.27,110069,0,1,2018,5,0,0,0,0,1
2.21,45039,0,1,2015,5,0,0,0,0,1
5.53,21506,0,1,2020,5,0,0,0,0,1
5.08,111930,0,1,2015,5,0,1,0,0,0
5.44,47993,0,1,2021,7,0,0,0,0,1
3.52,24318,0,1,2017,5,0,0,0,0,1
7.24,67085,0,1,2020,5,1,0,0,0,0
3.11,87158,0,1,2016,5,0,0,0,0,1
7.93,13633,1,1,2020,5,0,0,0,0,1
8.01,83027,0,1,2018,5,0,1,0,0,0
5.2,20582,0,1,2017,5,0,0,0,0,1
5.69,34302,0,1,2017,5,0,0,0,0,1
6.46,25943,0,2,2018,5,0,0,0,0,1
9.91,9902,0,1,2021,5,0,0,0,0,1
22.25,132566,1,1,2017,5,0,1,0,0,0
5,89096,0,1,2016,5,0,0,0,0,1
4.51,21538,0,1,2019,5,0,0,0,0,1
1.99,21325,0,2,2015,5,0,0,0,0,1
8.49,15145,0,1,2021,5,0,0,0,0,1
7.88,16591,0,1,2021,5,0,0,0,0,1
1.5,72380,0,2,2010,5,0,0,0,0,1
3.5,105563,0,2,2015,5,0,1,0,0,0
6.9,53092,0,1,2018,5,0,0,0,0,1
2.2,149852,0,1,2011,5,0,1,0,0,0
4.25,29587,0,1,2015,5,0,0,0,0,1
30,60585,1,1,2017,5,0,0,0,0,1
1.85,72962,0,1,2013,6,0,0,0,0,1
3.4,75506,0,2,2016,5,0,0,0,0,1
2.95,35420,0,1,2017,5,0,0,0,0,1
2.7,86882,0,1,2015,5,0,0,0,0,1
1.9,68500,1,1,2019,5,0,1,0,0,0
9.9,8349,0,1,2021,5,0,0,0,0,1
3.35,8804,1,1,2018,5,0,0,0,0,1
4.59,39592,0,1,2017,5,0,0,0,0,1
9.73,11251,1,1,2020,5,0,0,0,0,1
25.8,39000,1,1,2020,5,0,1,0,0,0
14.75,76000,1,2,2016,7,0,1,0,0,0
10,60000,1,1,2012,7,0,1,0,0,0
3.25,96000,0,2,2013,7,0,1,0,0,0
4.1,115000,0,1,2016,5,0,1,0,0,0
13,82000,1,1,2012,5,0,1,0,0,0
4.5,91000,0,1,2015,5,0,0,0,0,1
1.9,93000,0,2,2011,5,0,0,0,0,1
13,81000,1,2,2016,5,0,1,0,0,0
13,81000,1,2,2016,5,0,1,0,0,0
6.4,25102,0,1,2019,5,0,0,0,0,1
27,79000,1,1,2017,5,0,1,0,0,0
4,120000,0,3,2013,5,0,1,0,0,0
1.15,39000,1,1,2019,5,0,0,0,0,1
3.25,50000,0,2,2018,5,0,0,0,0,1
1.6,90000,0,1,2012,5,0,1,0,0,0
5.49,50000,0,1,2014,5,0,1,0,0,0
3,70000,0,2,2013,5,0,0,0,0,1
4.5,100000,0,1,2012,5,0,1,0,0,0
2.7,20000,0,2,2018,2,0,0,0,0,1
4.35,100000,0,3,2015,5,0,1,0,0,0
2.75,35000,0,3,2012,5,0,0,0,0,1
1.6,61560,0,3,2007,7,0,0,0,0,1
6.8,15000,0,1,2021,5,0,0,0,0,1
1.15,162000,0,4,2009,5,0,1,0,0,0
6.5,35000,0,1,2022,5,1,0,0,0,0
6.1,80000,0,1,2019,5,0,1,0,0,0
4,35000,0,1,2021,5,0,0,0,0,1
5.2,70000,0,2,2014,5,0,1,0,0,0
3,70000,0,1,2010,5,0,1,0,0,0
9.89,180000,1,1,2012,7,0,1,0,0,0
2.83,90000,0,1,2016,6,0,0,0,0,1
2,120000,1,3,2005,5,0,0,0,0,1
1.8,110000,0,2,2011,7,0,1,0,0,0
1.58,56000,1,1,2018,5,0,1,0,0,0
26,90000,1,1,2015,5,0,1,0,0,0
5,90000,0,3,2015,7,0,1,0,0,0
21,10000,0,1,2022,5,0,1,0,0,0
5.5,50000,0,1,2020,5,0,0,0,0,1
5.5,70000,0,2,2016,5,0,1,0,0,0
6.44,41480,0,1,2014,7,0,1,0,0,0
5.05,69088,0,2,2015,7,0,0,0,0,1
2.86,105633,0,1,2012,7,0,1,0,0,0
1.17,15000,1,2,2020,5,0,1,0,0,0
1.64,136154,0,2,2012,5,0,0,0,1,0
2.93,50340,0,1,2015,7,0,0,0,0,1
4.91,26320,0,1,2017,5,0,0,0,0,1
4.61,31202,0,3,2016,7,0,1,0,0,0
1.86,87263,0,2,2010,5,0,0,0,0,1
14.14,94505,0,2,2015,5,0,1,0,0,0
4.62,81153,0,2,2013,5,0,1,0,0,0
3.69,95034,0,1,2018,5,0,0,0,0,1
4.09,5550,0,1,2022,5,0,0,0,0,1
6.89,33013,1,1,2019,5,0,0,0,0,1
15.61,7585,0,1,2021,5,0,1,0,0,0
7.03,89611,0,4,2010,5,0,1,0,0,0
2.69,21732,0,1,2016,4,0,0,0,0,1
5.08,74750,1,1,2014,5,0,1,0,0,0
1.59,58282,0,2,2011,5,0,0,0,0,1
4.95,32126,0,1,2019,5,0,0,0,0,1
6.4,79927,0,1,2016,5,0,0,0,0,1
3.86,10879,0,1,2020,5,0,0,0,0,1
1.92,40000,1,1,2019,4,0,0,0,0,1
17.21,42446,0,1,2020,5,0,1,0,0,0
1.78,63363,0,3,2011,5,0,0,0,0,1
15.58,17280,1,2,2020,5,0,1,0,0,0
4.68,24623,0,2,2019,7,0,0,0,0,1
2.07,56141,0,2,2011,5,0,1,0,0,0
3.23,172476,0,1,2013,5,0,1,0,0,0
30,25000,1,1,2019,5,0,1,0,0,0
2.01,67062,0,2,2015,5,0,0,0,0,1
9.38,4928,0,1,2021,5,0,0,0,0,1
1.75,57607,0,3,2013,5,0,0,0,0,1
6.17,82110,0,2,2016,5,0,1,0,0,0
7.75,86964,0,2,2015,5,0,1,0,0,0
21.5,37000,1,2,2015,5,0,1,0,0,0
3.24,39971,0,1,2013,5,0,0,0,0,1
